soort	frequentie	jaar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Wielewaal	jaarlijks	2020	0.08	0.04	0.15	0.06	0.11	0.07	0.1	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wilde eend	driejaarlijks	2007	0.36	0.31	0.41	0.33	0.38	0.35	0.37	d4950854da4fe9c34af14f49c51b70748fc07d1f	3364afc39dc2245e76563d0de1e5a04fd581f4fd
Wilde eend	driejaarlijks	2010	0.35	0.3	0.4	0.32	0.37	0.34	0.36	d4950854da4fe9c34af14f49c51b70748fc07d1f	3364afc39dc2245e76563d0de1e5a04fd581f4fd
Wilde eend	driejaarlijks	2013	0.32	0.28	0.37	0.3	0.35	0.31	0.33	d4950854da4fe9c34af14f49c51b70748fc07d1f	3364afc39dc2245e76563d0de1e5a04fd581f4fd
Wilde eend	driejaarlijks	2016	0.3	0.26	0.35	0.28	0.32	0.29	0.31	d4950854da4fe9c34af14f49c51b70748fc07d1f	3364afc39dc2245e76563d0de1e5a04fd581f4fd
Wilde eend	driejaarlijks	2019	0.27	0.24	0.32	0.25	0.29	0.26	0.28	d4950854da4fe9c34af14f49c51b70748fc07d1f	3364afc39dc2245e76563d0de1e5a04fd581f4fd
Wilde eend	jaarlijks	2007	0.32	0.27	0.38	0.3	0.36	0.31	0.34	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2008	0.37	0.31	0.44	0.34	0.4	0.36	0.38	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2009	0.37	0.32	0.44	0.34	0.4	0.36	0.38	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2010	0.36	0.31	0.42	0.33	0.39	0.35	0.37	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2011	0.34	0.29	0.41	0.32	0.37	0.33	0.36	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2012	0.34	0.29	0.41	0.32	0.38	0.33	0.36	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2013	0.34	0.29	0.4	0.31	0.37	0.33	0.35	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2014	0.31	0.27	0.37	0.29	0.34	0.3	0.32	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2015	0.3	0.26	0.36	0.28	0.33	0.29	0.32	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2016	0.3	0.25	0.35	0.28	0.33	0.29	0.31	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2017	0.3	0.25	0.35	0.27	0.32	0.29	0.31	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2018	0.29	0.25	0.35	0.27	0.32	0.28	0.3	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2019	0.27	0.23	0.33	0.25	0.3	0.26	0.28	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Wilde eend	jaarlijks	2020	0.26	0.22	0.32	0.24	0.29	0.26	0.28	9a053cbb128102d5eb8805e8862145112fee74ad	ad68ed0534ce78c41bb58d6eb2b1779047700295
Winterkoning	driejaarlijks	2007	0.6	0.56	0.64	0.58	0.62	0.59	0.61	64bb894983cbd9e890427589883e7af86e151547	94db4877fdc596d0c69df053f357a89b12eec1d6
Winterkoning	driejaarlijks	2010	0.51	0.48	0.54	0.49	0.52	0.5	0.52	64bb894983cbd9e890427589883e7af86e151547	94db4877fdc596d0c69df053f357a89b12eec1d6
Winterkoning	driejaarlijks	2013	0.53	0.5	0.56	0.51	0.55	0.52	0.54	64bb894983cbd9e890427589883e7af86e151547	94db4877fdc596d0c69df053f357a89b12eec1d6
Winterkoning	driejaarlijks	2016	0.58	0.54	0.62	0.56	0.6	0.57	0.59	64bb894983cbd9e890427589883e7af86e151547	94db4877fdc596d0c69df053f357a89b12eec1d6
Winterkoning	driejaarlijks	2019	0.48	0.44	0.51	0.46	0.49	0.47	0.48	64bb894983cbd9e890427589883e7af86e151547	94db4877fdc596d0c69df053f357a89b12eec1d6
Winterkoning	jaarlijks	2007	0.55	0.52	0.6	0.53	0.57	0.54	0.56	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2008	0.64	0.6	0.69	0.62	0.67	0.63	0.65	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2009	0.61	0.57	0.66	0.59	0.64	0.6	0.62	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2010	0.51	0.47	0.55	0.49	0.53	0.5	0.52	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2011	0.45	0.42	0.49	0.44	0.47	0.44	0.46	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2012	0.55	0.51	0.6	0.53	0.58	0.54	0.56	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2013	0.43	0.39	0.46	0.41	0.44	0.42	0.44	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2014	0.55	0.51	0.59	0.53	0.57	0.54	0.56	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2015	0.64	0.59	0.69	0.61	0.66	0.63	0.65	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2016	0.56	0.52	0.6	0.54	0.58	0.55	0.57	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2017	0.61	0.56	0.65	0.58	0.63	0.6	0.62	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2018	0.57	0.53	0.62	0.55	0.59	0.56	0.58	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2019	0.47	0.43	0.5	0.45	0.48	0.46	0.47	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Winterkoning	jaarlijks	2020	0.47	0.43	0.51	0.45	0.49	0.46	0.48	b3a0b438b9580a65909e315881ebe0138391cefd	7a0d05f749da61b8776ae881152e12673c34d525
Witte kwikstaart	driejaarlijks	2007	0.13	0.11	0.14	0.12	0.14	0.12	0.13	bb2c6774ab5ef8396700e2c016a9b149e6c65a79	8474673303b96ae4d2cf0638f309fbd887db1bfa
Witte kwikstaart	driejaarlijks	2010	0.13	0.11	0.14	0.12	0.13	0.12	0.13	bb2c6774ab5ef8396700e2c016a9b149e6c65a79	8474673303b96ae4d2cf0638f309fbd887db1bfa
Witte kwikstaart	driejaarlijks	2013	0.13	0.12	0.15	0.12	0.14	0.13	0.13	bb2c6774ab5ef8396700e2c016a9b149e6c65a79	8474673303b96ae4d2cf0638f309fbd887db1bfa
Witte kwikstaart	driejaarlijks	2016	0.13	0.12	0.15	0.12	0.14	0.13	0.14	bb2c6774ab5ef8396700e2c016a9b149e6c65a79	8474673303b96ae4d2cf0638f309fbd887db1bfa
Witte kwikstaart	driejaarlijks	2019	0.16	0.14	0.18	0.15	0.17	0.15	0.16	bb2c6774ab5ef8396700e2c016a9b149e6c65a79	8474673303b96ae4d2cf0638f309fbd887db1bfa
Witte kwikstaart	jaarlijks	2007	0.13	0.11	0.14	0.12	0.13	0.12	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2008	0.13	0.11	0.14	0.12	0.13	0.12	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2009	0.13	0.12	0.15	0.12	0.14	0.13	0.14	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2010	0.13	0.11	0.15	0.12	0.14	0.13	0.14	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2011	0.12	0.11	0.14	0.12	0.13	0.12	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2012	0.13	0.11	0.14	0.12	0.13	0.12	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2013	0.13	0.11	0.15	0.12	0.14	0.12	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2014	0.12	0.11	0.14	0.11	0.13	0.12	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2015	0.13	0.12	0.15	0.12	0.14	0.13	0.14	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2016	0.13	0.11	0.15	0.12	0.14	0.13	0.13	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2017	0.14	0.12	0.16	0.13	0.15	0.13	0.14	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2018	0.14	0.12	0.16	0.13	0.15	0.13	0.14	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2019	0.16	0.14	0.18	0.15	0.17	0.15	0.16	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Witte kwikstaart	jaarlijks	2020	0.16	0.14	0.18	0.15	0.17	0.15	0.16	1361738fd9c2e9a98b34b2bcee817cc56007f531	e6dc4ba85e54e73218c4328354d4599f22bdd23a
Wulp	driejaarlijks	2007	0.14	0.1	0.19	0.12	0.16	0.13	0.15	65cb574590af0ee72dd0f532bf8ffb21227b156a	9d78f4981f99b44614761b033b0496ebb9ac1a8f
Wulp	driejaarlijks	2010	0.22	0.16	0.3	0.19	0.26	0.2	0.24	65cb574590af0ee72dd0f532bf8ffb21227b156a	9d78f4981f99b44614761b033b0496ebb9ac1a8f
Wulp	driejaarlijks	2013	0.18	0.13	0.25	0.15	0.21	0.17	0.19	65cb574590af0ee72dd0f532bf8ffb21227b156a	9d78f4981f99b44614761b033b0496ebb9ac1a8f
Wulp	driejaarlijks	2016	0.14	0.1	0.19	0.11	0.16	0.12	0.15	65cb574590af0ee72dd0f532bf8ffb21227b156a	9d78f4981f99b44614761b033b0496ebb9ac1a8f
Wulp	driejaarlijks	2019	0.13	0.09	0.19	0.11	0.16	0.12	0.15	65cb574590af0ee72dd0f532bf8ffb21227b156a	9d78f4981f99b44614761b033b0496ebb9ac1a8f
Wulp	jaarlijks	2007	0.15	0.1	0.22	0.13	0.18	0.14	0.17	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2008	0.13	0.08	0.19	0.1	0.16	0.11	0.14	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2009	0.12	0.07	0.18	0.1	0.14	0.11	0.13	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2010	0.19	0.13	0.26	0.16	0.22	0.17	0.2	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2011	0.19	0.13	0.28	0.16	0.24	0.18	0.21	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2012	0.3	0.2	0.45	0.25	0.37	0.27	0.33	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2013	0.2	0.14	0.28	0.17	0.24	0.19	0.22	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2014	0.2	0.13	0.29	0.16	0.24	0.18	0.21	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2015	0.16	0.11	0.23	0.13	0.19	0.14	0.17	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2016	0.13	0.08	0.2	0.1	0.16	0.11	0.14	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2017	0.15	0.1	0.23	0.12	0.18	0.13	0.16	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2018	0.13	0.08	0.19	0.1	0.16	0.11	0.14	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2019	0.13	0.09	0.19	0.11	0.16	0.12	0.14	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Wulp	jaarlijks	2020	0.13	0.09	0.21	0.1	0.17	0.12	0.15	f5cb693184e12ac2ebcf2cabdd1ca26f5a627df5	31bf3a7bd85e56cb5fbda5d954c423e656216a96
Zanglijster	driejaarlijks	2007	0.26	0.24	0.27	0.24	0.26	0.25	0.26	4747e6440f8c2c009da65ad6ecf94b47e4258ae0	7ed1209fa76ab569faa1d18fef1e8fe4971034ee
Zanglijster	driejaarlijks	2010	0.27	0.25	0.29	0.26	0.28	0.27	0.28	4747e6440f8c2c009da65ad6ecf94b47e4258ae0	7ed1209fa76ab569faa1d18fef1e8fe4971034ee
Zanglijster	driejaarlijks	2013	0.22	0.2	0.24	0.21	0.23	0.22	0.22	4747e6440f8c2c009da65ad6ecf94b47e4258ae0	7ed1209fa76ab569faa1d18fef1e8fe4971034ee
Zanglijster	driejaarlijks	2016	0.2	0.18	0.21	0.19	0.21	0.19	0.2	4747e6440f8c2c009da65ad6ecf94b47e4258ae0	7ed1209fa76ab569faa1d18fef1e8fe4971034ee
Zanglijster	driejaarlijks	2019	0.16	0.14	0.18	0.15	0.17	0.16	0.16	4747e6440f8c2c009da65ad6ecf94b47e4258ae0	7ed1209fa76ab569faa1d18fef1e8fe4971034ee
Zanglijster	jaarlijks	2007	0.23	0.21	0.26	0.22	0.24	0.23	0.24	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2008	0.29	0.27	0.32	0.28	0.31	0.29	0.3	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2009	0.24	0.22	0.27	0.23	0.25	0.23	0.25	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2010	0.26	0.24	0.29	0.25	0.28	0.26	0.27	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2011	0.25	0.22	0.27	0.24	0.26	0.24	0.25	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2012	0.3	0.27	0.34	0.29	0.32	0.3	0.31	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2013	0.23	0.21	0.26	0.22	0.24	0.23	0.24	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2014	0.21	0.19	0.23	0.2	0.22	0.21	0.22	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2015	0.22	0.2	0.25	0.21	0.23	0.22	0.23	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2016	0.21	0.19	0.23	0.2	0.22	0.2	0.21	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2017	0.19	0.17	0.21	0.18	0.2	0.19	0.2	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2018	0.19	0.17	0.21	0.18	0.2	0.18	0.19	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2019	0.15	0.14	0.17	0.15	0.16	0.15	0.16	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zanglijster	jaarlijks	2020	0.16	0.14	0.19	0.15	0.18	0.16	0.17	fe54068c11eeb15594ef78756bc77db7d2f4a87b	b98f62c964aa3a7669ae0c6278342955ab564078
Zilvermeeuw	driejaarlijks	2007	0.22	0.12	0.42	0.17	0.31	0.2	0.26	2f5a5d4da91521bf0eb8d9311ced68761fc69727	dfa6fd9741ce6ec5012741a04389719959f45144
Zilvermeeuw	driejaarlijks	2010	0.35	0.19	0.63	0.25	0.47	0.3	0.4	2f5a5d4da91521bf0eb8d9311ced68761fc69727	dfa6fd9741ce6ec5012741a04389719959f45144
Zilvermeeuw	driejaarlijks	2013	0.33	0.19	0.56	0.24	0.43	0.29	0.38	2f5a5d4da91521bf0eb8d9311ced68761fc69727	dfa6fd9741ce6ec5012741a04389719959f45144
Zilvermeeuw	driejaarlijks	2016	0.34	0.2	0.6	0.27	0.45	0.3	0.4	2f5a5d4da91521bf0eb8d9311ced68761fc69727	dfa6fd9741ce6ec5012741a04389719959f45144
Zilvermeeuw	driejaarlijks	2019	0.14	0.07	0.29	0.1	0.21	0.12	0.17	2f5a5d4da91521bf0eb8d9311ced68761fc69727	dfa6fd9741ce6ec5012741a04389719959f45144
Zilvermeeuw	jaarlijks	2007	0.07	0.02	0.2	0.04	0.12	0.05	0.09	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2008	0.16	0.08	0.33	0.11	0.23	0.14	0.19	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2009	0.25	0.13	0.49	0.17	0.34	0.21	0.29	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2010	0.18	0.08	0.39	0.12	0.27	0.15	0.21	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2011	0.32	0.15	0.63	0.21	0.46	0.27	0.38	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2012	0.43	0.22	0.83	0.31	0.6	0.36	0.5	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2013	0.39	0.22	0.75	0.28	0.55	0.34	0.45	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2014	0.25	0.12	0.49	0.17	0.36	0.21	0.29	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2015	0.31	0.14	0.6	0.21	0.43	0.26	0.36	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2016	0.49	0.26	0.9	0.35	0.67	0.42	0.57	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2017	0.26	0.15	0.48	0.19	0.36	0.23	0.31	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2018	0.28	0.14	0.54	0.2	0.4	0.24	0.33	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2019	0.12	0.06	0.25	0.08	0.18	0.1	0.15	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zilvermeeuw	jaarlijks	2020	0.16	0.07	0.32	0.11	0.23	0.13	0.19	c15f5637bad510da0bb881f3fa30b93dd87e4400	2e80b38c8816a48b9491f3a0fd1b70d824d9c1ca
Zwarte kraai	driejaarlijks	2007	1.06	1	1.13	1.03	1.09	1.05	1.08	4ae24b351ad6637484fc97030bc7b7b4696e659f	3de1fec51381534a641a0f98af67a3db8c3ad58b
Zwarte kraai	driejaarlijks	2010	1.17	1.1	1.24	1.13	1.21	1.15	1.18	4ae24b351ad6637484fc97030bc7b7b4696e659f	3de1fec51381534a641a0f98af67a3db8c3ad58b
Zwarte kraai	driejaarlijks	2013	1.3	1.22	1.38	1.26	1.34	1.28	1.31	4ae24b351ad6637484fc97030bc7b7b4696e659f	3de1fec51381534a641a0f98af67a3db8c3ad58b
Zwarte kraai	driejaarlijks	2016	1.27	1.2	1.36	1.23	1.31	1.25	1.29	4ae24b351ad6637484fc97030bc7b7b4696e659f	3de1fec51381534a641a0f98af67a3db8c3ad58b
Zwarte kraai	driejaarlijks	2019	1.36	1.27	1.46	1.31	1.41	1.34	1.38	4ae24b351ad6637484fc97030bc7b7b4696e659f	3de1fec51381534a641a0f98af67a3db8c3ad58b
Zwarte kraai	jaarlijks	2007	0.94	0.87	1.02	0.9	0.98	0.93	0.96	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2008	1.11	1.02	1.21	1.07	1.16	1.09	1.13	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2009	1.14	1.05	1.24	1.1	1.19	1.12	1.16	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2010	1.09	1.01	1.18	1.05	1.13	1.07	1.11	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2011	1.21	1.12	1.32	1.16	1.26	1.19	1.23	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2012	1.24	1.14	1.35	1.19	1.29	1.22	1.27	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2013	1.39	1.28	1.5	1.34	1.45	1.37	1.42	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2014	1.21	1.11	1.31	1.16	1.26	1.19	1.23	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2015	1.31	1.21	1.43	1.26	1.37	1.29	1.34	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2016	1.41	1.3	1.52	1.36	1.47	1.38	1.44	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2017	1.23	1.13	1.33	1.19	1.28	1.21	1.25	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2018	1.16	1.07	1.26	1.11	1.21	1.14	1.18	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2019	1.36	1.25	1.47	1.3	1.41	1.33	1.39	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte kraai	jaarlijks	2020	1.35	1.24	1.46	1.3	1.41	1.33	1.37	373067f2634edac7a339ca52f155821cb7b267e4	93810b85d3333639e872210e22ecef468a6cc7af
Zwarte mees	driejaarlijks	2007	0.13	0.1	0.18	0.11	0.15	0.12	0.14	65d88435e54e047db7712fd96a31081b058cb43b	5df4e8ab9860686707bb4d50d0549a7ea2922cf1
Zwarte mees	driejaarlijks	2010	0.1	0.07	0.13	0.09	0.11	0.09	0.11	65d88435e54e047db7712fd96a31081b058cb43b	5df4e8ab9860686707bb4d50d0549a7ea2922cf1
Zwarte mees	driejaarlijks	2013	0.09	0.07	0.12	0.08	0.11	0.09	0.1	65d88435e54e047db7712fd96a31081b058cb43b	5df4e8ab9860686707bb4d50d0549a7ea2922cf1
Zwarte mees	driejaarlijks	2016	0.08	0.06	0.1	0.06	0.09	0.07	0.08	65d88435e54e047db7712fd96a31081b058cb43b	5df4e8ab9860686707bb4d50d0549a7ea2922cf1
Zwarte mees	driejaarlijks	2019	0.07	0.05	0.1	0.06	0.08	0.07	0.08	65d88435e54e047db7712fd96a31081b058cb43b	5df4e8ab9860686707bb4d50d0549a7ea2922cf1
